,preprocessor_num__bill_length_mm,preprocessor_num__bill_depth_mm,preprocessor_num__flipper_length_mm,preprocessor_num__body_mass_g,preprocessor_cat__island_Biscoe,preprocessor_cat__island_Dream,preprocessor_cat__island_Torgersen,preprocessor_cat__sex_female,preprocessor_cat__sex_male
40,-1.0986542084624769,1.718946149130357,-0.804305350133775,-0.6667290215370606,0.0,0.0,1.0,0.0,1.0
41,0.9225844614032029,-0.5711143082664428,0.9117751645026506,1.5792610936900258,1.0,0.0,0.0,0.0,1.0
42,0.8844478827264929,0.701141501398446,-0.43124436869107374,-0.730900167686406,0.0,1.0,0.0,0.0,1.0
43,-1.88045407133505,-0.6728947730396345,-1.102754135287936,-1.4367827753292044,0.0,0.0,1.0,1.0,0.0
44,0.3696040705908947,0.03956848037270345,-1.1773663315764762,-0.6025578753877153,0.0,1.0,0.0,1.0,0.0
45,-1.0605176297857655,0.29401964230568123,-0.9535297427108554,-1.1159270445824778,0.0,1.0,0.0,1.0,0.0
46,0.02637486250049682,0.29401964230568123,-0.20740777982545303,-0.2817021446409887,0.0,1.0,0.0,1.0,0.0
47,-1.4228151272145189,0.9555926633314238,-0.5058565649796141,-0.5383867292383699,1.0,0.0,0.0,0.0,1.0
48,1.2276770908168908,-0.46933384349325213,2.1801825014078346,1.7076033859887163,1.0,0.0,0.0,0.0,1.0
49,-0.41219579228167974,-2.0978212798643106,1.060999557079731,1.0658919244952632,1.0,0.0,0.0,1.0,0.0
50,0.636560121327871,-1.334467794065377,0.9117751645026506,2.1568014090341334,1.0,0.0,0.0,0.0,1.0
51,-0.33592263492825813,-1.9451505827045235,0.6133263793484897,0.29583817070311924,1.0,0.0,0.0,1.0,0.0
52,-1.1177224978008313,1.973397311063335,-0.35663217240253353,-0.025017560043607383,0.0,1.0,0.0,0.0,1.0
53,-1.365610259199453,0.701141501398446,-2.1473248833274994,-1.3084404830305139,1.0,0.0,0.0,1.0,0.0
54,1.094199065448402,0.6502512690118497,0.0164288090401677,0.36000931685246457,0.0,1.0,0.0,0.0,1.0
55,-2.0139320967035386,0.44669033946546827,-1.0281419389993958,-1.6292962137772404,1.0,0.0,0.0,1.0,0.0
56,0.2742626238991174,-1.894260350317928,0.6879385756370299,0.4883516091511552,1.0,0.0,0.0,1.0,0.0
57,1.3039502481703122,1.1591535928778054,0.3894897904828689,-0.2817021446409887,0.0,1.0,0.0,0.0,1.0
58,0.2170577558840515,-1.4362482588385679,0.9863873607911908,0.6166939014498458,1.0,0.0,0.0,1.0,0.0
59,-2.1092735433953163,-0.0622119844004873,-1.1773663315764762,-0.9875847522837873,0.0,1.0,0.0,1.0,0.0
60,-1.6516345992747852,-0.11310221678708358,-0.43124436869107374,-1.0838414715078053,0.0,1.0,0.0,1.0,0.0
61,0.02637486250049682,-1.2326873292921854,0.8371629682141104,1.3225765090926445,1.0,0.0,0.0,1.0,0.0
62,-1.5753614419213635,0.6502512690118497,-0.5804687612681543,-0.8592424599850966,0.0,1.0,0.0,1.0,0.0
63,1.323018537508668,1.7698363815169516,0.6879385756370299,0.8092073398978818,0.0,1.0,0.0,0.0,1.0
64,0.9607210400799144,0.3449098746922757,-0.804305350133775,-0.9875847522837873,0.0,1.0,0.0,1.0,0.0
65,0.02637486250049682,-1.741589653158141,1.060999557079731,0.7450361937485365,1.0,0.0,0.0,1.0,0.0
66,-1.4037468378761633,1.3118242900375923,-0.20740777982545303,-0.8592424599850966,0.0,0.0,1.0,0.0,1.0
67,0.9035161720648472,-0.21488268156027432,2.1801825014078346,1.9642879705860976,1.0,0.0,0.0,0.0,1.0
68,-0.8698347364022107,0.8538121985582312,-1.5504273130191775,-0.2817021446409887,1.0,0.0,0.0,0.0,1.0
69,-2.0330003860418944,0.5993610366252535,-1.2519785278650164,-1.0838414715078053,0.0,0.0,1.0,1.0,0.0
70,0.33146749191418323,-0.5711143082664428,1.060999557079731,1.7076033859887163,1.0,0.0,0.0,0.0,1.0
71,0.464945517282672,-1.5380287236117596,0.6133263793484897,0.5525227553005005,1.0,0.0,0.0,1.0,0.0
72,-1.823249203319984,0.1413489451458942,-0.804305350133775,-0.6025578753877153,0.0,0.0,1.0,1.0,0.0
73,0.2170577558840515,-1.18179709690559,1.5086727348109725,1.450918801391335,1.0,0.0,0.0,0.0,1.0
74,1.0560624867716917,1.108263360491209,-0.5804687612681543,-0.4742155830890247,0.0,1.0,0.0,0.0,1.0
75,-1.4800199952295863,1.668055916743761,-0.1327955835369128,-0.5063011561636973,0.0,0.0,1.0,0.0,1.0
76,-1.4800199952295863,-0.21488268156027432,-0.6550809575566945,-1.50095392147855,0.0,1.0,0.0,1.0,0.0
77,-1.193995655154254,-0.01132175201389283,-1.5504273130191775,-0.4742155830890247,1.0,0.0,0.0,0.0,1.0
78,-1.4990882845679405,1.108263360491209,-1.2519785278650164,-0.345873290790334,0.0,0.0,1.0,0.0,1.0
79,0.2551943345607616,-0.8255654701994215,1.5086727348109725,1.0658919244952632,1.0,0.0,0.0,0.0,1.0
80,0.40774064926760617,-1.7924798855447373,0.9863873607911908,0.9696352052712451,1.0,0.0,0.0,1.0,0.0
81,1.1895405121401792,-1.5380287236117596,1.284836145945352,1.450918801391335,1.0,0.0,0.0,0.0,1.0
82,-0.45033237095838985,-1.7924798855447373,0.5387141830599494,-0.2817021446409887,1.0,0.0,0.0,1.0,0.0
83,-0.41219579228167974,0.19223917753249048,-0.35663217240253353,0.6808650475991912,0.0,0.0,1.0,0.0,1.0
84,1.3611551161853794,-0.0622119844004873,2.0309581088307542,1.5792610936900258,1.0,0.0,0.0,0.0,1.0
85,-1.2321322338309644,-0.11310221678708358,-0.9535297427108554,-1.6292962137772404,0.0,0.0,1.0,1.0,0.0
86,0.6937649893429382,-1.0800166321323994,1.5832849310995127,1.5150899475406805,1.0,0.0,0.0,0.0,1.0
87,0.08357973051556268,-1.1309068645189946,1.4340605385224323,1.0658919244952632,1.0,0.0,0.0,0.0,1.0
88,0.9797893294182702,0.8029219661716368,0.09104100532870794,-0.4742155830890247,0.0,1.0,0.0,0.0,1.0
89,1.1895405121401792,0.4975805718520627,-0.28201997611399326,-0.5383867292383699,0.0,1.0,0.0,0.0,1.0
90,-1.193995655154254,0.19223917753249048,-0.7296931538452347,-1.1480126176571506,0.0,0.0,1.0,1.0,0.0
91,0.7700381466963597,-1.3853580264519725,0.8371629682141104,0.5846083283751732,1.0,0.0,0.0,1.0,0.0
92,-1.1558590764775427,0.7520317337850405,-1.1773663315764762,-0.6667290215370606,0.0,1.0,0.0,0.0,1.0
93,-0.679151843018656,0.548470804238659,-0.43124436869107374,0.1674958784044286,0.0,0.0,1.0,0.0,1.0
94,-0.5838103963268787,1.5153852195839739,-0.804305350133775,0.10332473225508326,0.0,0.0,1.0,0.0,1.0
95,0.14078459853062855,-1.5380287236117596,1.359448342233892,0.6808650475991912,1.0,0.0,0.0,1.0,0.0
96,-0.850766447063855,0.701141501398446,-1.3265907241535566,-0.7950713138357512,1.0,0.0,0.0,0.0,1.0
97,0.42680893860596053,-0.9782361673592077,1.5832849310995127,1.3867476552419897,1.0,0.0,0.0,0.0,1.0
98,0.636560121327871,-1.4362482588385679,0.1656532016172482,0.5846083283751732,1.0,0.0,0.0,1.0,0.0
99,1.5899745882456444,-0.7237850054262299,1.359448342233892,1.7076033859887163,1.0,0.0,0.0,0.0,1.0
100,-1.136790787139187,0.7520317337850405,-1.4758151167306373,-0.5383867292383699,0.0,0.0,1.0,0.0,1.0
101,-0.107103162867992,-0.7746752378128262,1.2102239496568117,0.9054640591218999,1.0,0.0,0.0,1.0,0.0
102,0.7891064360347155,0.4975805718520627,-0.43124436869107374,0.29583817070311924,0.0,1.0,0.0,0.0,1.0
103,-1.5372248632446521,-0.16399244917367986,-1.1773663315764762,-1.50095392147855,0.0,1.0,0.0,1.0,0.0
104,0.464945517282672,-1.6398091883849502,0.8371629682141104,0.9054640591218999,1.0,0.0,0.0,1.0,0.0
105,-1.2321322338309644,2.0242875434499292,-0.7296931538452347,-0.4742155830890247,0.0,0.0,1.0,0.0,1.0
106,0.464945517282672,-1.1309068645189946,1.284836145945352,1.0017207783459179,1.0,0.0,0.0,1.0,0.0
107,-1.1749273658158985,0.29401964230568123,-1.4758151167306373,-0.6988145946117332,0.0,0.0,1.0,1.0,0.0
108,-0.7935615790487891,0.8538121985582312,-1.2519785278650164,-0.345873290790334,0.0,1.0,0.0,0.0,1.0
109,2.066681821704531,-0.11310221678708358,2.0309581088307542,1.835945678287407,1.0,0.0,0.0,0.0,1.0
110,1.4755648522155111,1.413604754810783,0.3148775941943287,0.4883516091511552,0.0,1.0,0.0,0.0,1.0
111,-0.7172884216953674,1.5662754519705702,-0.5058565649796141,-0.7950713138357512,0.0,1.0,0.0,0.0,1.0
112,-0.7172884216953674,1.973397311063335,-0.43124436869107374,0.29583817070311924,1.0,0.0,0.0,0.0,1.0
113,-0.6600835536803003,0.395800107078872,-0.6550809575566945,-0.2817021446409887,1.0,0.0,0.0,0.0,1.0
114,0.8463113040497814,0.9047024309448275,-0.05818338724837254,-0.4742155830890247,0.0,1.0,0.0,0.0,1.0
115,-1.0414493404474097,1.7698363815169516,-0.7296931538452347,-0.345873290790334,1.0,0.0,0.0,1.0,0.0
116,-0.030830005514570397,-1.741589653158141,0.8371629682141104,0.7450361937485365,1.0,0.0,0.0,1.0,0.0
117,1.036994197433336,0.5993610366252535,-0.05818338724837254,-0.9875847522837873,0.0,1.0,0.0,1.0,0.0
118,0.750969857358004,-0.5711143082664428,1.1356117533682715,1.7717745321380616,1.0,0.0,0.0,0.0,1.0
119,1.9141355069976878,-0.6220045406530391,2.1801825014078346,2.1568014090341334,1.0,0.0,0.0,0.0,1.0
120,0.2742626238991174,0.3449098746922757,-0.6550809575566945,-0.8592424599850966,0.0,1.0,0.0,1.0,0.0
121,2.772208527223684,-0.11310221678708358,2.1801825014078346,2.413485993631515,1.0,0.0,0.0,0.0,1.0
122,0.33146749191418323,-0.36755337872006133,-0.8789175464223152,-0.6667290215370606,0.0,1.0,0.0,1.0,0.0
123,-0.4694006602967456,-1.7924798855447373,0.9117751645026506,1.0017207783459179,1.0,0.0,0.0,1.0,0.0
124,-0.107103162867992,-1.2835775616787817,0.9863873607911908,0.8733784860472271,1.0,0.0,0.0,1.0,0.0
125,0.9035161720648472,0.03956848037270345,-0.20740777982545303,-0.634643448462388,0.0,1.0,0.0,1.0,0.0
126,0.9797893294182702,0.7520317337850405,-0.20740777982545303,-0.5063011561636973,0.0,1.0,0.0,1.0,0.0
127,2.4671158978099963,0.29401964230568123,-1.4758151167306373,-0.6025578753877153,0.0,1.0,0.0,1.0,0.0
128,1.036994197433336,1.2100438252644017,0.0164288090401677,-0.15335985234229804,0.0,1.0,0.0,0.0,1.0
129,-1.2130639444926086,0.9047024309448275,-0.43124436869107374,-0.9234136061344419,0.0,0.0,1.0,1.0,0.0
130,1.1895405121401792,1.108263360491209,-0.7296931538452347,-0.6667290215370606,0.0,1.0,0.0,0.0,1.0
131,0.9416527507415587,-0.6728947730396345,1.7325093236765934,1.5150899475406805,1.0,0.0,0.0,0.0,1.0
132,-0.7554250003720776,0.9555926633314238,-0.9535297427108554,-0.0891887061929527,1.0,0.0,0.0,0.0,1.0
133,-0.9270396044172765,1.4644949871973794,-0.05818338724837254,-0.249616571566316,0.0,1.0,0.0,0.0,1.0
134,0.9035161720648472,-0.6728947730396345,2.1055703051192944,2.2851437013328244,1.0,0.0,0.0,0.0,1.0
135,-0.9079713150789221,0.6502512690118497,-0.35663217240253353,0.23166702455377391,0.0,1.0,0.0,0.0,1.0
136,0.00730657316214108,-1.3853580264519725,1.060999557079731,1.0658919244952632,1.0,0.0,0.0,1.0,0.0
137,0.19798946654569574,-1.0800166321323994,1.060999557079731,1.1942342167939537,1.0,0.0,0.0,0.0,1.0
138,1.1895405121401792,1.0064828957180183,-0.5804687612681543,-0.6667290215370606,0.0,1.0,0.0,0.0,1.0
139,-1.3274736805227416,0.19223917753249048,-1.0281419389993958,-0.9554991792091145,0.0,1.0,0.0,1.0,0.0
140,0.8463113040497814,-0.5711143082664428,1.7325093236765934,1.9001168244367523,1.0,0.0,0.0,0.0,1.0
141,-1.0414493404474097,-0.01132175201389283,-0.35663217240253353,-0.7950713138357512,0.0,0.0,1.0,1.0,0.0
142,-2.0902052540569604,0.44669033946546827,-0.5804687612681543,-0.8913280330597693,0.0,0.0,1.0,1.0,0.0
143,-0.9270396044172765,-0.11310221678708358,-1.8488760981733383,-0.9234136061344419,0.0,0.0,1.0,1.0,0.0
144,-0.9270396044172765,-0.0622119844004873,-0.5804687612681543,-0.9875847522837873,0.0,1.0,0.0,1.0,0.0
145,-1.7469760459665624,-0.3166631463334651,-0.804305350133775,-1.4367827753292044,0.0,0.0,1.0,1.0,0.0
146,0.7700381466963597,-1.2326873292921854,1.4340605385224323,1.2584053629432992,1.0,0.0,0.0,1.0,0.0
147,2.0476135323661753,1.3118242900375923,0.4641019867714092,-0.21753099849164337,0.0,1.0,0.0,0.0,1.0
148,-0.5647421069885229,0.9555926633314238,-0.43124436869107374,-0.21753099849164337,0.0,0.0,1.0,0.0,1.0
149,-1.1749273658158985,0.8029219661716368,-0.804305350133775,-0.730900167686406,0.0,1.0,0.0,1.0,0.0
150,-0.5266055283118128,2.0242875434499292,-0.7296931538452347,-0.025017560043607383,0.0,1.0,0.0,0.0,1.0
151,0.29333091323747307,0.29401964230568123,-0.5804687612681543,-0.4742155830890247,0.0,1.0,0.0,1.0,0.0
152,-1.0223810511090539,0.3449098746922757,-0.5804687612681543,0.10332473225508326,0.0,1.0,0.0,0.0,1.0
153,-1.3084053911843858,0.44669033946546827,-1.1773663315764762,-0.2817021446409887,1.0,0.0,0.0,0.0,1.0
154,-1.8995223606734057,1.108263360491209,-0.5804687612681543,0.03915358610573794,0.0,0.0,1.0,0.0,1.0
155,-1.7851126246432725,-0.16399244917367986,-1.1773663315764762,-1.3084404830305139,1.0,0.0,0.0,1.0,0.0
156,0.2551943345607616,0.29401964230568123,-0.6550809575566945,-0.8592424599850966,0.0,1.0,0.0,1.0,0.0
157,0.02637486250049682,-0.3166631463334651,-0.7296931538452347,-1.1800981907318233,0.0,1.0,0.0,1.0,0.0
158,1.456496562877157,1.3118242900375923,-0.28201997611399326,-0.5704723023130427,0.0,1.0,0.0,0.0,1.0
159,0.6746967000045825,-0.6220045406530391,2.1801825014078346,2.0926302628847884,1.0,0.0,0.0,0.0,1.0
160,1.036994197433336,-0.6728947730396345,1.8071215199651336,1.5792610936900258,1.0,0.0,0.0,0.0,1.0
161,-1.0605176297857655,-0.2657729139468706,-1.699651705596258,-1.1800981907318233,0.0,1.0,0.0,1.0,0.0
162,-0.1833763202214136,1.260934057650996,-0.35663217240253353,0.29583817070311924,0.0,1.0,0.0,0.0,1.0
163,-1.2321322338309644,-0.01132175201389283,-0.1327955835369128,-0.5383867292383699,1.0,0.0,0.0,1.0,0.0
164,-0.7935615790487891,-0.21488268156027432,-0.7296931538452347,-0.6025578753877153,0.0,0.0,1.0,1.0,0.0
165,0.7128332786812925,-0.5202240758798484,1.5832849310995127,2.3493148474821695,1.0,0.0,0.0,0.0,1.0
166,0.42680893860596053,-1.741589653158141,1.1356117533682715,0.7129506206738638,1.0,0.0,0.0,1.0,0.0
167,-1.6516345992747852,-0.0622119844004873,-1.2519785278650164,-1.6934673599265857,1.0,0.0,0.0,1.0,0.0
168,0.00730657316214108,-1.4362482588385679,0.6879385756370299,0.29583817070311924,1.0,0.0,0.0,1.0,0.0
169,-1.0414493404474097,0.8029219661716368,-0.804305350133775,0.5525227553005005,0.0,1.0,0.0,0.0,1.0
170,0.17892117720734002,0.8538121985582312,-0.43124436869107374,-0.025017560043607383,0.0,1.0,0.0,1.0,0.0
171,-0.35499092426661255,-0.3166631463334651,-1.0281419389993958,-1.6292962137772404,0.0,1.0,0.0,1.0,0.0
172,1.094199065448402,0.9047024309448275,0.6879385756370299,-0.0891887061929527,0.0,1.0,0.0,0.0,1.0
173,-1.594429731259718,1.0573731281046146,-0.5804687612681543,-0.9234136061344419,0.0,0.0,1.0,1.0,0.0
174,0.9416527507415587,1.1591535928778054,-0.35663217240253353,-0.345873290790334,0.0,1.0,0.0,0.0,1.0
175,0.8653795933881371,-0.6220045406530391,1.8071215199651336,1.9642879705860976,1.0,0.0,0.0,0.0,1.0
176,0.3123992025758288,-0.9782361673592077,1.359448342233892,1.3225765090926445,1.0,0.0,0.0,0.0,1.0
177,-0.2405811882364808,-1.6906994207715456,0.5387141830599494,0.1674958784044286,1.0,0.0,0.0,1.0,0.0
178,-1.3846785485378088,0.03956848037270345,-1.5504273130191775,-0.6025578753877153,0.0,0.0,1.0,1.0,0.0
179,0.464945517282672,-0.21488268156027432,-0.1327955835369128,-0.345873290790334,0.0,1.0,0.0,1.0,0.0
180,0.10264801985391842,1.5662754519705702,-0.7296931538452347,0.5525227553005005,1.0,0.0,0.0,0.0,1.0
181,0.045443151838851205,-1.741589653158141,0.5387141830599494,0.03915358610573794,1.0,0.0,0.0,1.0,0.0
182,-1.3084053911843858,1.413604754810783,-0.804305350133775,-0.345873290790334,1.0,0.0,0.0,0.0,1.0
183,-1.7279077566282066,0.6502512690118497,-1.102754135287936,-1.3726116291798591,0.0,1.0,0.0,1.0,0.0
184,0.6556284106662267,-1.588918955998355,1.4340605385224323,1.450918801391335,1.0,0.0,0.0,0.0,1.0
185,-1.0223810511090539,0.5993610366252535,-0.804305350133775,-0.345873290790334,0.0,0.0,1.0,0.0,1.0
186,0.40774064926760617,-0.8764557025860169,1.060999557079731,1.0338063514205904,1.0,0.0,0.0,1.0,0.0
187,-1.994863807365183,1.973397311063335,-0.20740777982545303,0.29583817070311924,0.0,0.0,1.0,0.0,1.0
188,-0.8889030257405665,0.3449098746922757,-1.0281419389993958,-1.2442693368811686,1.0,0.0,0.0,1.0,0.0
189,-0.5456738176501672,0.6502512690118497,-1.5504273130191775,-0.7950713138357512,0.0,1.0,0.0,1.0,0.0
190,1.094199065448402,-0.7746752378128262,1.8817337162536738,1.3225765090926445,1.0,0.0,0.0,0.0,1.0
191,-0.6982201323570117,0.701141501398446,-0.7296931538452347,-0.6025578753877153,1.0,0.0,0.0,0.0,1.0
192,0.08357973051556268,-1.6906994207715456,0.6879385756370299,0.03915358610573794,1.0,0.0,0.0,1.0,0.0
193,-1.2893371018460316,1.0064828957180183,-0.8789175464223152,-0.2817021446409887,0.0,1.0,0.0,0.0,1.0
194,0.5030820959593835,-1.1309068645189946,1.1356117533682715,0.7450361937485365,1.0,0.0,0.0,1.0,0.0
195,0.02637486250049682,-0.7237850054262299,1.060999557079731,1.450918801391335,1.0,0.0,0.0,0.0,1.0
196,-1.0414493404474097,0.24312940991908494,-1.102754135287936,-0.8592424599850966,1.0,0.0,0.0,1.0,0.0
197,-1.4228151272145189,1.0573731281046146,-1.4758151167306373,-1.1159270445824778,0.0,1.0,0.0,1.0,0.0
198,0.2170577558840515,-1.588918955998355,1.2102239496568117,0.26375259762844655,1.0,0.0,0.0,1.0,0.0
199,0.5221503852977379,-1.1309068645189946,1.060999557079731,1.9001168244367523,1.0,0.0,0.0,0.0,1.0
200,-1.3846785485378088,1.413604754810783,-0.804305350133775,0.10332473225508326,1.0,0.0,0.0,0.0,1.0
201,0.9797893294182702,-1.4871384912251633,1.284836145945352,1.9642879705860976,1.0,0.0,0.0,0.0,1.0
202,0.9607210400799144,-1.1309068645189946,1.8071215199651336,1.0658919244952632,1.0,0.0,0.0,0.0,1.0
203,0.2742626238991174,-1.3853580264519725,0.9117751645026506,0.29583817070311924,1.0,0.0,0.0,1.0,0.0
204,1.7425209029524888,1.8207266139035478,0.0164288090401677,0.1674958784044286,0.0,1.0,0.0,0.0,1.0
205,0.06451144117720695,0.7520317337850405,-0.9535297427108554,-0.8271568869104239,0.0,1.0,0.0,1.0,0.0
206,0.6556284106662267,-1.1309068645189946,1.359448342233892,0.8733784860472271,1.0,0.0,0.0,1.0,0.0
207,-1.6134980205980736,0.5993610366252535,-1.2519785278650164,-0.8913280330597693,0.0,1.0,0.0,1.0,0.0
208,1.1514039334634691,-0.36755337872006133,1.8071215199651336,1.3867476552419897,1.0,0.0,0.0,0.0,1.0
209,1.036994197433336,-1.029126399745804,1.1356117533682715,1.0658919244952632,1.0,0.0,0.0,1.0,0.0
210,-1.3274736805227416,-0.36755337872006133,-0.20740777982545303,-0.442130010014352,1.0,0.0,0.0,1.0,0.0
211,1.0179259080949803,-0.9782361673592077,1.7325093236765934,1.7717745321380616,1.0,0.0,0.0,0.0,1.0
212,0.00730657316214108,-1.3853580264519725,0.4641019867714092,1.1300630706446084,1.0,0.0,0.0,1.0,0.0
213,1.4183599842004453,-0.8255654701994215,1.5086727348109725,1.643432239839371,1.0,0.0,0.0,0.0,1.0
214,-1.6897711779514952,0.03956848037270345,-1.0281419389993958,-1.1159270445824778,0.0,1.0,0.0,1.0,0.0
215,-1.594429731259718,0.8029219661716368,-1.0281419389993958,-0.4742155830890247,0.0,0.0,1.0,1.0,0.0
216,-1.7851126246432725,-0.11310221678708358,-0.8789175464223152,-1.0517558984331326,0.0,0.0,1.0,1.0,0.0
217,0.8081747253730699,1.3627145224241868,0.1656532016172482,-0.15335985234229804,0.0,1.0,0.0,0.0,1.0
218,0.9416527507415587,-1.029126399745804,1.284836145945352,1.9642879705860976,1.0,0.0,0.0,0.0,1.0
219,-1.4228151272145189,-0.11310221678708358,-1.1773663315764762,-0.730900167686406,1.0,0.0,0.0,1.0,0.0
220,0.7700381466963597,-1.1309068645189946,2.0309581088307542,1.7076033859887163,1.0,0.0,0.0,0.0,1.0
221,0.4840138066210278,0.548470804238659,-0.43124436869107374,-0.41004443693967935,0.0,1.0,0.0,1.0,0.0
222,0.19798946654569574,0.4975805718520627,-1.699651705596258,-1.1800981907318233,0.0,1.0,0.0,1.0,0.0
223,-1.994863807365183,-0.01132175201389283,-0.8789175464223152,-1.2442693368811686,0.0,0.0,1.0,1.0,0.0
224,-1.0033127617706994,0.9555926633314238,-1.2519785278650164,0.6166939014498458,0.0,1.0,0.0,0.0,1.0
225,-0.8126298683871448,0.8538121985582312,0.5387141830599494,0.1674958784044286,0.0,1.0,0.0,0.0,1.0
226,0.9988576187566246,1.413604754810783,-0.28201997611399326,-1.1159270445824778,0.0,1.0,0.0,0.0,1.0
227,-0.4312640816200355,0.6502512690118497,-0.43124436869107374,0.10332473225508326,0.0,0.0,1.0,0.0,1.0
228,-1.823249203319984,-0.5202240758798484,-0.43124436869107374,-1.0517558984331326,1.0,0.0,0.0,1.0,0.0
229,0.12171630919227415,-0.11310221678708358,-0.43124436869107374,-0.6667290215370606,0.0,1.0,0.0,1.0,0.0
